"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2020-10-30","true","366","B08BHHSB6M","5","I don't buy the latest and greatest - over three years ago, I bought my 1st cell phone (work gave me a 5s), and was sticker-shocked by the cost of an apple-certified 16Gb 6s for $300. So naturally, I made it last as long as I could. My battery is now at 70% health, and dies quite quickly whenever I do anything that isn't texting or calling.Now that the 12s are out, I decided I would get the best last-model, and began searching for an 11 pro. After reading reviews of this seller, I was a little leery to get something that might have visible scratches on the screen, or have hardware/software issues - As you can see in the photos, I have no issues yet. The screen/body are unblemished, and so far, no fatal errors in use. If anything pops up, I will come back and comment.While I feel for the people who had issues with their referbished model arrive with errors, I would recommend it. Hey, if there's an issue, Amazon has a return policy!","https://images-na.ssl-images-amazon.com/images/I/715Q-9Ok0JL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81E6+8GkAGL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81FJQ19A4XL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81X1tmjbbNL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71EG53WG3hL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71eDUPzSETL._SY88.jpg",,,,"20 people found this helpful","I guess I won the lottery...?","https://www.amazon.com/gp/customer-reviews/R36KK5PRXVQ3QQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on October 30, 2020","Size: 256GBColor: SilverService Provider: UnlockedProduct grade: Renewed"
"United States",,"2023-02-14","true","367","B08BHHSB6M","2","This phone was never renewedI using it right now there fore i cant take a picture of it allthou it cane with a semibroken screes protectorAnd i had to clear the icoud my self from previous owner and other details i cant recall now","https://images-na.ssl-images-amazon.com/images/I/715Q-9Ok0JL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81E6+8GkAGL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81FJQ19A4XL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81X1tmjbbNL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71EG53WG3hL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71eDUPzSETL._SY88.jpg",,,,"","Onesty","https://www.amazon.com/gp/customer-reviews/R1XRAYWXUWYTJT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on February 14, 2023","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-06-08","true","368","B08BHHSB6M","5","This phone was perfect! No defects/scratches/signs of use, etc.It's perfect and has great battery life. I had to charge my previous iphone constantly throughout the day. This one lasts me all day with many hours of use, daily.Definitely recommend!The only thing I'd say is that it isn't as green as it seems like it would be (based on the pictures). Even in good lighting the green looks a little more gray.But still love it","https://images-na.ssl-images-amazon.com/images/I/715Q-9Ok0JL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81E6+8GkAGL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81FJQ19A4XL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81X1tmjbbNL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71EG53WG3hL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71eDUPzSETL._SY88.jpg",,,,"","Exactly what I expected!","https://www.amazon.com/gp/customer-reviews/R366V2P9DZ9U7W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on June 8, 2022","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2022-04-03","true","369","B08BHHSB6M","5","The phone itself is great. No obvious scratches, speakers look clean, camera works great, etc. I’ve had no issues with the phone, and I think it’s a great value for the money. That being said, phones under this condition are supposed to have battery health above 90% and this one came to me at 89%. Not a huge deal except that they did say that it would be above 90 and it wasn’t. That being said, the battery lasts me easily all day and can even get me through two days depending on my usage. Overall, great phone. No regrets","https://images-na.ssl-images-amazon.com/images/I/715Q-9Ok0JL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81E6+8GkAGL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81FJQ19A4XL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81X1tmjbbNL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71EG53WG3hL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71eDUPzSETL._SY88.jpg",,,,"","Good phone","https://www.amazon.com/gp/customer-reviews/R1OV3PNTXY4DOF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on April 3, 2022","Size: 256GBColor: GoldService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2022-04-30","true","370","B08BHHSB6M","5","At first I was going to return it cause it was smaller than the 11 but after putting my case on and accepting it I Decided to keep it, it works just like new and I was originally trying to get my services through boost mobile as I was a customer with them for years but this phone was not compatible with boost so I went to metro and everything pretty much went smooth. No scratches , dents or anything wrong with the sound it works just like new. For half of the price","https://images-na.ssl-images-amazon.com/images/I/715Q-9Ok0JL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81E6+8GkAGL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81FJQ19A4XL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81X1tmjbbNL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71EG53WG3hL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71eDUPzSETL._SY88.jpg",,,,"","Works like I bought it from the store","https://www.amazon.com/gp/customer-reviews/R2TCR4LLMFKLEF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on April 30, 2022","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-04-29","true","401","B08BHHSB6M","4","The phone works so its a W fr..got ghost touch 2 months after but im gon get it fixed fr;-;","https://m.media-amazon.com/images/I/51pdNFFhGRL._SY88.jpg","https://m.media-amazon.com/images/I/615nIEHJQNL._SY88.jpg","https://m.media-amazon.com/images/I/71lJRgeyAPL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/B1f3u5k6GnS._SY88.jpg",,,,,,"","Great phone for the price!","https://www.amazon.com/gp/customer-reviews/R3H9VHXSF9C5LK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on April 29, 2022","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-07-23","true","402","B08BHHSB6M","3","I like the phone but a month ago I switched cases to a case that has its own screen protector and removed the INSTALLED screen protector that came with the phone which revealed tons of scratches which is upsetting.  the phone looked perfect except for how bad the screen looks without a protector on","https://m.media-amazon.com/images/I/51pdNFFhGRL._SY88.jpg","https://m.media-amazon.com/images/I/615nIEHJQNL._SY88.jpg","https://m.media-amazon.com/images/I/71lJRgeyAPL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/B1f3u5k6GnS._SY88.jpg",,,,,,"","The body was perferct but the screen was......","https://www.amazon.com/gp/customer-reviews/R2ESW9163IL69V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on July 23, 2022","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-06-27","true","403","B08BHHSB6M","3","Imagine my surprise when I transferred my number to find out that the company didn’t use a genuine apple screen to replace the screen. While the phone is working fine now, I’m concerned that it may not with future updates. I’ll keep the phone now but may have to change my review in the future. Not feeling so great about this purchase.","https://m.media-amazon.com/images/I/51pdNFFhGRL._SY88.jpg","https://m.media-amazon.com/images/I/615nIEHJQNL._SY88.jpg","https://m.media-amazon.com/images/I/71lJRgeyAPL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/B1f3u5k6GnS._SY88.jpg",,,,,,"","Screen repair, not apple screen","https://www.amazon.com/gp/customer-reviews/R3CAJUGSE9AFM4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on June 27, 2022","Size: 64GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-12-27","true","404","B08BHHSB6M","2","Just powered phone off to ship back as not needed for a Christmas present and in doing so, noticed the screen is not in great condition to be a refurbished phone. Very disappointing even though returning as not needed for Christmas present as planned. Never transferred SIM card to phone or initiated set up so cannot speak on battery life etc but overall quality is disappointing.","https://m.media-amazon.com/images/I/51pdNFFhGRL._SY88.jpg","https://m.media-amazon.com/images/I/615nIEHJQNL._SY88.jpg","https://m.media-amazon.com/images/I/71lJRgeyAPL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/B1f3u5k6GnS._SY88.jpg",,,,,,"","Disappointing…","https://www.amazon.com/gp/customer-reviews/RQXH2QLNES1AA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on December 27, 2022","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-11-22","true","405","B08BHHSB6M","5","Look brand new! Was looking for a ProMax,though. Nice phone overall.","https://m.media-amazon.com/images/I/51pdNFFhGRL._SY88.jpg","https://m.media-amazon.com/images/I/615nIEHJQNL._SY88.jpg","https://m.media-amazon.com/images/I/71lJRgeyAPL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/B1f3u5k6GnS._SY88.jpg",,,,,,"","Nice phone,but not what I thought I ordered!! Good price","https://www.amazon.com/gp/customer-reviews/R2O6P5H14IAMBG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on November 22, 2022","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-11-10","true","406","B08BHHSB6M","5","Snergy delivered the Iphone 11 in perfect condition.  I'm using the Iphone Internationally without any problems.","https://m.media-amazon.com/images/I/51pdNFFhGRL._SY88.jpg","https://m.media-amazon.com/images/I/615nIEHJQNL._SY88.jpg","https://m.media-amazon.com/images/I/71lJRgeyAPL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/B1f3u5k6GnS._SY88.jpg",,,,,,"","Perfect condition","https://www.amazon.com/gp/customer-reviews/R1Q45831KFI9P9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on November 10, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-09-19","true","407","B08BHHSB6M","3","Did not provide Ear phones & charging cable.The charger adapter is NOT  a genuine product (NOT from apple).Phone is under observation. getting an impression that its","https://m.media-amazon.com/images/I/51pdNFFhGRL._SY88.jpg","https://m.media-amazon.com/images/I/615nIEHJQNL._SY88.jpg","https://m.media-amazon.com/images/I/71lJRgeyAPL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/B1f3u5k6GnS._SY88.jpg",,,,,,"","No Earphones & Charger NOT from Apple","https://www.amazon.com/gp/customer-reviews/R369L2RLF2JJBD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on September 19, 2022","Size: 64GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
"United States",,"2023-03-16","true","408","B08BHHSB6M","1","I purchased a renewed iPhone 11 Pro from Amazon, and while the physical condition of the phone was excellent, I'm extremely disappointed with its battery life.The battery drains incredibly quickly, even when I'm not actively using the phone. I've noticed that it can drain completely in just four hours if it's not in use. And when I do use the phone, the battery drains even faster.This is not the experience I expected when I bought a refurbished phone(Excellent) from Amazon. I had hoped that the battery life would be at least decent, but unfortunately, that's not the case.Overall, I cannot recommend this particular iPhone 11 Pro if you need a phone with a long-lasting battery. While the phone's physical condition is excellent, the battery life is very poor and will likely cause frustration.","https://m.media-amazon.com/images/I/51pdNFFhGRL._SY88.jpg","https://m.media-amazon.com/images/I/615nIEHJQNL._SY88.jpg","https://m.media-amazon.com/images/I/71lJRgeyAPL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/B1f3u5k6GnS._SY88.jpg",,,,,,"","Excellent Condition, but Very Poor Battery Life","https://www.amazon.com/gp/customer-reviews/RPYHD84HRPPDI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on March 16, 2023","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2021-06-29","true","409","B08BHHSB6M","5","I ain’t gonna lie at first I was very skeptical in purchasing this item, when I read all the comments reviews, i nearly gave up in purchasing the item, but I took the risk and purchase... tbh I’m glad I did, it was delivered yesterday and the delivery 🚚 guy was very NICE 👍, I must the phone worth all the troubles Amazon put me through, suspending of my account and canceling my order. The phone came in perfect 👌 condition,Clean ✅100% battery ✅Scratches ❌🚫 I must say any item that is sold by Amazon is a Good item, my iPhone 8 Plus I am using was purchased from Amazon. Good 😌 product... no need buying a new iPhone just come to Amazon and purchase renewed premium ❤️.","https://m.media-amazon.com/images/I/51pdNFFhGRL._SY88.jpg","https://m.media-amazon.com/images/I/615nIEHJQNL._SY88.jpg","https://m.media-amazon.com/images/I/71lJRgeyAPL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/B1f3u5k6GnS._SY88.jpg",,,,,,"53 people found this helpful","IMPRESSIVE HIGHLY RECOMMENDED","https://www.amazon.com/gp/customer-reviews/R3BBUJGBRYHG9A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on June 29, 2021","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2022-04-28","true","410","B08BHHSB6M","4","Love it only thing is my wifi keeps dropping and I’m missing calls and messages on WhatsApp idk why","https://m.media-amazon.com/images/I/51pdNFFhGRL._SY88.jpg","https://m.media-amazon.com/images/I/615nIEHJQNL._SY88.jpg","https://m.media-amazon.com/images/I/71lJRgeyAPL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/B1f3u5k6GnS._SY88.jpg",,,,,,"","I think it’s fine","https://www.amazon.com/gp/customer-reviews/R1RNHCVQE2V0Q8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on April 28, 2022","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-10-17","true","351","B08BHHSB6M","3","The cell did not come in green it came in black and I find it very difficult to use.  Maybe just me but I prefer another type of Smart Phone.  Thank you",,,,,,,,,,"","Just don't like the cell","https://www.amazon.com/gp/customer-reviews/RXQZMZ51HFQ5R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on October 17, 2022","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-11-20","true","352","B08BHHSB6M","5","It’s as good as brand new considering the fact that it’s renewed. Superb face recognition and a long battery life! So why buy brand new?",,,,,,,,,,"","Superb!","https://www.amazon.com/gp/customer-reviews/R1EKCGEV0AF43T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on November 20, 2022","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2022-08-23","true","353","B08BHHSB6M","3","Phone shipped quickly and arrived next day at a fedex warehouse within 25 miles. It then sat there for several business days before it actually was out for delivery. Screen is pretty scratched with one in particular being especially deep. Battery health was advertised as 90% or better but came at 84%. Phone works and is unlocked as advertised but I wouldn’t recommend this seller.",,,,,,,,,,"","Not as advertised","https://www.amazon.com/gp/customer-reviews/R2BH9XB9TDO5AJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on August 23, 2022","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2023-01-06","true","354","B08BHHSB6M","2","The listing for this item stated phone was in excellent, like new condition. There are two dents in the screen; while the screen isn’t broken, the screen protector can’t adhere to the dents, which leaves 2 voids on the screen. Also, the battery health is barely over the threshold, only at 81 percent. I don’t feel as if this was a good buy; I think I could have done better just buying from a local private party. But it does seem to be working well.",,,,,,,,,,"","Not quite as advertised.","https://www.amazon.com/gp/customer-reviews/R1GQW6H8ADQ36N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on January 6, 2023","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2021-08-29","true","355","B08BHHSB6M","3","Bought this is a gift for my girlfriend. The condition is more like used, instead of refurbished…The phone came with a screen protector on it (which I thought was kinda odd). Took it off to replace with a privacy protector, and behold, the phone as TWO deep scratches on the screen. Not minor scratches, but actual deep scratches. That’s why these “refurbished” phones come with screen protectors on them already.Good news is that you can return it for a full refund.I was going to return it for a refund, but my girlfriend is happy with it. I plan on replacing the screen for her once it gets used up anyways.BUT BEWARE!! Your phone will most likely have deep scratches on it under the screen protector. I bought a refurbished note 10 plus and the phone was absolutely flawless! But that’s not the case here, like I said, the condition is more like used instead of refurbished.If you do buy one, make sure you take off the screen protector it comes with and inspect for scratches!!",,,,,,,,,,"One person found this helpful","Beware scratches on screen","https://www.amazon.com/gp/customer-reviews/R2LHG4UHC6FHA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on August 29, 2021","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-12-07","true","356","B08BHHSB6M","5","Looks great so far, no scratches or anything. 5 stars for the outside. Phone was completely dead tho so I'll update later",,,,,,,,,,"2 people found this helpful","Looks great so far, no scratches or anything.phone battery at zero tho","https://www.amazon.com/gp/customer-reviews/R194137SXO0Z7T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on December 7, 2022","Size: 64GBColor: SilverService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-08-03","true","357","B08BHHSB6M","4","Tal como la descripción me resultó",,,,,,,,,,"","Hasta ahora todo esta bien me gusta","https://www.amazon.com/gp/customer-reviews/R2R0XCSZZ6LOBV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on August 3, 2022","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed Premium"
"United States",,"2022-04-26","true","358","B08BHHSB6M","4","Looks new from outside but battery life only 83% so i tried to change it with higher battery % but the seller told me he canot garantee that so i returned it back",,,,,,,,,,"","Looks new but battery not good","https://www.amazon.com/gp/customer-reviews/R1VWVUE50JS49X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on April 26, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-05-29","true","359","B08BHHSB6M","4","I’m well aware that it is a refurbished phone but this battery came to me at 73% life or something and it dies very fast",,,,,,,,,,"","Battery life bad","https://www.amazon.com/gp/customer-reviews/R31RUY1HZREG0Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on May 29, 2022","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-07-18","true","360","B08BHHSB6M","5","First time buying a refurbished phone. Was very nervous about the whole process but desperately needed another phone and wanted something affordable not wanting to use my carrier and having to renew with them another 2 years.The phone matched the description perfectly and I love the 90 day free from defect policy. I am extremely pleased with all aspects of my purchase, will do it again!",,,,,,,,,,"","Awesome experience","https://www.amazon.com/gp/customer-reviews/R5PXZHO7GK9K8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on July 18, 2022","Size: 256GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2022-12-06","true","311","B08BHHSB6M","5","I like the color, how it came with a glass screen protector, it was packaged very well and also came a day earlier than expected.",,,,,,,,,,"","iphone review","https://www.amazon.com/gp/customer-reviews/R3G0J8IQ0R129B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on December 6, 2022","Size: 512GBColor: SilverService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2021-05-07","true","312","B08BHHSB6M","5","It made me nervous to buy such an expensive “renewed” item, so I’m happy to report this looks like a brand new phone - not a single scratch or any sign of having been used. The only complaint I have (which is with Apple not the seller nor Amazon) is that the battery health is only 84%. For an iPhone 11 that seems like quite a deterioration. My iPhone 7 was at 84% when I replaced it with this.  It does seem to lose battery life faster than I thought it would.All the apps I use uploaded fine, no problem with the software update. Bluetooth connection worked, connected to WiFi.A generic charging wire and block were included and the phone was totally unlocked and ready for me to link to my prepaid provider. I’ve only just gotten this phone so I will update if it breaks down or has issues. So far, so good.  I’m very happy with my purchase!",,,,,,,,,,"One person found this helpful","iPhone 11 Pro","https://www.amazon.com/gp/customer-reviews/R30WOA6ULJ895S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on May 7, 2021","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2020-01-15","true","313","B08BHHSB6M","4","Received this as a gift. Easy to set up and use as I’m a previous iPhone user. It was as easy as taking out my old SIM card and inserting it! My husband got this for me as I love to take pictures but I haven’t been too impressed with the camera. Portrait mode is only beautiful when there’s plenty of light and the object is still has frozen water. Anything else and the quality is terrible. I heard night mode is beautiful but honestly I don’t see much of a difference from an iPhone 6s! The video quality is great and movements in video is good. I have enjoyed the editing that can be done directly on the phone. I do miss the home button off older versions. This new one uses Face ID which is not always useful as your phone has to be aimed at your face! Most of the time I have to use the passcode.  Not sure if the things I’m complaining about is because it’s not a brand spankin new iPHone 11pro or it’s just the iPhone 11pro!",,,,,,,,,,"5 people found this helpful","Don’t think it’s the best yet but great!","https://www.amazon.com/gp/customer-reviews/RT0A35IHCQOOX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on January 15, 2020","Size: 256GBColor: SilverService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2022-09-05","true","314","B08BHHSB6M","4","Battery only 80% life",,,,,,,,,,"","Nice phone","https://www.amazon.com/gp/customer-reviews/RPJJ8NUXV682U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on September 5, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2023-01-10","true","315","B08BHHSB6M","5","Great condition. Fully functional.",,,,,,,,,,"","Great Condition.","https://www.amazon.com/gp/customer-reviews/R1FMH8X2MWVQM1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on January 10, 2023","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2022-09-07","true","316","B08BHHSB6M","4","todo perfecto.",,,,,,,,,,"","recomendado","https://www.amazon.com/gp/customer-reviews/R3PJS59WPGV19/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on September 7, 2022","Size: 256GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2022-11-19","true","317","B08BHHSB6M","5","I purchased the renewed premium, phone did not have any scratches and battery was %100. I was lucky to get this phone it is basically brand new. Everything is functioning on the phone",,,,,,,,,,"","Like new","https://www.amazon.com/gp/customer-reviews/R189A6AEM7HIDI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on November 19, 2022","Size: 64GBColor: Midnight GreenService Provider: UnlockedProduct grade: Renewed Premium"
"United States","🇺🇸","2022-11-08","true","318","B08BHHSB6M","3","Pedí bajo el grado “excelente condiciones” y llego con muchos rayones a los costados, realmente esta vez no me gusto mi compra y estoy decepcionado",,,,,,,,,,"4 people found this helpful","Muchos rayones para ser excelente","https://www.amazon.com/gp/customer-reviews/R20HXX7N41BOCU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on November 8, 2022","Size: 256GBColor: GoldService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2022-08-08","true","319","B08BHHSB6M","4","Las características y validación del nivel de bateria era del 80%, y debería ser superior",,,,,,,,,,"","Iphone","https://www.amazon.com/gp/customer-reviews/R2WG98HF79G6IK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on August 8, 2022","Size: 64GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
"United States","🇺🇸","2022-01-28","true","320","B08BHHSB6M","4","I did not expect this from the buyer but he is awesome. I loved the phone. He gave the phone with a screen guard and a charger and a cord light scratches on the metal strip that is around the phone but still it’s not that bad. And getting a 512GB iPhone 11 Pro for 600 is a good deal. I’m pretty happy with the phone and it’s performance. It comes unlocked and it’s all good to go. The camera is perfect.",,,,,,,,,,"","Value for money","https://www.amazon.com/gp/customer-reviews/R1J3ID9RH5VDGR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States 🇺🇸 on January 28, 2022","Size: 512GBColor: SilverService Provider: UnlockedProduct grade: Renewed"
"United States",,"2022-12-27","true","131","B08BHHSB6M","4","My girl loves her phone","https://images-na.ssl-images-amazon.com/images/I/51VhNjBDbyL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/61CE36uRpwL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/61VaB8UTTdL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/61eOUfrBihL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/61ety3tCitL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/61fzaT8kbZL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/61j3kJbPFeL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71d2GhNm4sL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81ouaeAQeQL._SY88.jpg","","Application","https://www.amazon.com/gp/customer-reviews/R3K53V74SWI1A7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08BHHSB6M","Reviewed in the United States on December 27, 2022","Size: 256GBColor: Space GrayService Provider: UnlockedProduct grade: Renewed"
